date,Bills & Utilities,Education,Entertainment,Food & Dining,Healthcare,Income,Others,Savings,Travel,total_daily_expense,daily_expense_capped,original_daily_expense
2020-05-27,0.0,0.0,18010.0,18190.0,0.0,100000.0,21490.0,0.0,0.0,157690.0,0,157690.0
2020-05-28,0.0,0.0,0.0,9790.0,0.0,0.0,2650.0,0.0,0.0,12440.0,0,12440.0
2020-05-29,0.0,0.0,0.0,7710.0,0.0,0.0,123370.0,0.0,0.0,131080.0,0,131080.0
2020-05-30,4670.0,0.0,0.0,1670.0,0.0,0.0,100000.0,0.0,6260.0,112600.0,0,112600.0
2020-05-31,0.0,0.0,0.0,0.0,0.0,0.0,9630.0,0.0,0.0,9630.0,0,9630.0
2020-06-01,0.0,0.0,2980.0,14240.0,0.0,100000.0,520.0,0.0,15020.0,132760.0,0,132760.0
2020-06-02,14960.0,23250.0,14280.0,0.0,0.0,100000.0,0.0,0.0,0.0,152490.0,0,152490.0
2020-06-03,0.0,0.0,51970.0,0.0,0.0,0.0,105220.0,0.0,0.0,157190.0,0,157190.0
2020-06-04,0.0,0.0,6560.0,0.0,0.0,0.0,0.0,9860.0,0.0,16420.0,0,16420.0
2020-06-05,0.0,0.0,0.0,0.0,0.0,0.0,3740.0,0.0,0.0,3740.0,0,3740.0
2020-06-06,0.0,0.0,0.0,0.0,0.0,0.0,1770.0,0.0,0.0,1770.0,0,1770.0
2020-06-07,10650.0,0.0,0.0,1580.0,650.0,0.0,0.0,0.0,0.0,12880.0,0,12880.0
2020-06-08,0.0,0.0,51540.0,12230.0,0.0,0.0,0.0,0.0,0.0,63770.0,0,63770.0
2020-06-09,0.0,0.0,2880.0,0.0,0.0,0.0,0.0,900.0,0.0,3780.0,0,3780.0
2020-06-10,0.0,0.0,0.0,7380.0,0.0,0.0,41060.0,0.0,0.0,48440.0,0,48440.0
2020-06-11,0.0,0.0,5500.0,5090.0,0.0,0.0,1310.0,0.0,5730.0,17630.0,0,17630.0
2020-06-12,0.0,0.0,0.0,0.0,0.0,0.0,41010.0,0.0,0.0,41010.0,0,41010.0
2020-06-13,5670.0,0.0,0.0,0.0,0.0,0.0,960.0,0.0,16610.0,23240.0,0,23240.0
2020-06-14,0.0,0.0,0.0,26070.0,0.0,0.0,133840.0,0.0,0.0,159910.0,0,159910.0
2020-06-15,0.0,0.0,0.0,0.0,0.0,0.0,4850.0,0.0,0.0,4850.0,0,4850.0
2020-06-16,0.0,0.0,0.0,2400.0,0.0,0.0,14430.0,0.0,0.0,16830.0,0,16830.0
2020-06-17,0.0,0.0,20150.0,0.0,0.0,0.0,0.0,0.0,0.0,20150.0,0,20150.0
2020-06-18,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0,100000.0
2020-06-19,0.0,0.0,0.0,6570.0,0.0,0.0,100000.0,0.0,0.0,106570.0,0,106570.0
2020-06-20,0.0,1610.0,0.0,5890.0,0.0,0.0,0.0,0.0,0.0,7500.0,0,7500.0
2020-06-21,0.0,0.0,0.0,14770.0,0.0,0.0,100000.0,0.0,0.0,114770.0,0,114770.0
2020-06-22,0.0,0.0,4000.0,8260.0,0.0,100000.0,3620.0,0.0,0.0,115880.0,0,115880.0
2020-06-23,3650.0,0.0,0.0,9540.0,0.0,0.0,0.0,0.0,0.0,13190.0,0,13190.0
2020-06-24,0.0,0.0,0.0,0.0,0.0,0.0,105080.0,0.0,0.0,105080.0,0,105080.0
2020-06-25,0.0,0.0,0.0,0.0,0.0,0.0,56130.0,0.0,0.0,56130.0,0,56130.0
2020-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8210.0,8210.0,0,8210.0
2020-06-27,0.0,0.0,13080.0,0.0,0.0,0.0,0.0,0.0,13960.0,27040.0,0,27040.0
2020-06-28,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,17310.0,0.0,117310.0,0,117310.0
2020-06-29,0.0,0.0,0.0,0.0,0.0,0.0,26080.0,0.0,0.0,26080.0,0,26080.0
2020-06-30,0.0,0.0,0.0,0.0,0.0,0.0,100640.0,0.0,0.0,100640.0,0,100640.0
2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,27730.0,0.0,32630.0,0,32630.0
2020-07-02,0.0,0.0,52710.0,8200.0,0.0,0.0,0.0,0.0,1290.0,62200.0,0,62200.0
2020-07-03,0.0,0.0,0.0,0.0,0.0,0.0,23250.0,0.0,31780.0,55030.0,0,55030.0
2020-07-04,0.0,560.0,0.0,21030.0,0.0,0.0,108100.0,0.0,0.0,129690.0,0,129690.0
2020-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220.0,1220.0,0,1220.0
2020-07-06,0.0,0.0,5570.0,4520.0,0.0,0.0,200000.0,0.0,0.0,210090.0,0,210090.0
2020-07-07,0.0,0.0,0.0,1160.0,0.0,0.0,5750.0,2330.0,0.0,9240.0,0,9240.0
2020-07-08,0.0,0.0,13440.0,0.0,0.0,0.0,530.0,0.0,0.0,13970.0,0,13970.0
2020-07-09,0.0,0.0,1430.0,22970.0,0.0,100000.0,5320.0,0.0,0.0,129720.0,0,129720.0
2020-07-10,0.0,0.0,0.0,5510.0,0.0,0.0,0.0,0.0,3530.0,9040.0,0,9040.0
2020-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9460.0,9460.0,0,9460.0
2020-07-12,780.0,0.0,0.0,37850.0,0.0,0.0,16150.0,0.0,0.0,54780.0,0,54780.0
2020-07-13,0.0,0.0,0.0,19070.0,0.0,0.0,21710.0,0.0,0.0,40780.0,0,40780.0
2020-07-14,0.0,0.0,0.0,0.0,0.0,100000.0,106790.0,0.0,0.0,206790.0,0,206790.0
2020-07-15,0.0,0.0,0.0,1290.0,2780.0,0.0,100000.0,0.0,0.0,104070.0,0,104070.0
2020-07-16,0.0,0.0,5880.0,18830.0,0.0,0.0,330.0,0.0,0.0,25040.0,0,25040.0
2020-07-17,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,410.0,100410.0,0,100410.0
2020-07-18,0.0,0.0,1430.0,3180.0,0.0,100000.0,14220.0,0.0,0.0,118830.0,0,118830.0
2020-07-19,0.0,0.0,1120.0,0.0,0.0,0.0,0.0,4700.0,0.0,5820.0,0,5820.0
2020-07-20,3100.0,0.0,0.0,5850.0,0.0,0.0,740.0,0.0,0.0,9690.0,0,9690.0
2020-07-21,0.0,4200.0,0.0,0.0,0.0,0.0,212050.0,0.0,4440.0,220690.0,0,220690.0
2020-07-22,0.0,0.0,1440.0,0.0,0.0,0.0,120020.0,0.0,0.0,121460.0,0,121460.0
2020-07-23,0.0,0.0,5470.0,0.0,0.0,0.0,0.0,0.0,0.0,5470.0,0,5470.0
2020-07-24,770.0,0.0,1750.0,13840.0,0.0,0.0,7340.0,0.0,0.0,23700.0,0,23700.0
2020-07-25,0.0,0.0,0.0,0.0,0.0,0.0,4020.0,0.0,0.0,4020.0,0,4020.0
2020-07-27,0.0,0.0,6570.0,1840.0,0.0,0.0,106420.0,0.0,0.0,114830.0,0,114830.0
2020-07-28,0.0,1110.0,0.0,22660.0,0.0,0.0,0.0,3950.0,0.0,27720.0,0,27720.0
2020-07-29,2760.0,0.0,0.0,480.0,0.0,0.0,4920.0,0.0,0.0,8160.0,0,8160.0
2020-07-30,102180.0,0.0,0.0,15840.0,0.0,0.0,24110.0,0.0,1560.0,143690.0,0,143690.0
2020-07-31,0.0,0.0,0.0,0.0,0.0,0.0,17660.0,0.0,10650.0,28310.0,0,28310.0
2020-08-01,0.0,0.0,0.0,21560.0,0.0,0.0,75840.0,0.0,0.0,97400.0,0,97400.0
2020-08-02,0.0,0.0,7230.0,3470.0,0.0,0.0,125750.0,0.0,0.0,136450.0,0,136450.0
2020-08-03,0.0,0.0,0.0,4860.0,0.0,100000.0,115030.0,0.0,0.0,219890.0,0,219890.0
2020-08-04,0.0,0.0,0.0,0.0,0.0,0.0,101540.0,0.0,0.0,101540.0,0,101540.0
2020-08-05,7730.0,0.0,0.0,74060.0,0.0,0.0,0.0,0.0,0.0,81790.0,0,81790.0
2020-08-06,0.0,0.0,0.0,9020.0,0.0,0.0,134710.0,0.0,0.0,143730.0,0,143730.0
2020-08-07,0.0,0.0,0.0,760.0,0.0,0.0,0.0,0.0,0.0,760.0,0,760.0
2020-08-08,0.0,0.0,5950.0,0.0,1070.0,0.0,0.0,0.0,0.0,7020.0,0,7020.0
2020-08-09,0.0,0.0,0.0,0.0,0.0,0.0,1180.0,0.0,0.0,1180.0,0,1180.0
2020-08-10,0.0,0.0,0.0,0.0,0.0,0.0,3370.0,0.0,0.0,3370.0,0,3370.0
2020-08-11,5460.0,0.0,0.0,15710.0,0.0,0.0,0.0,0.0,0.0,21170.0,0,21170.0
2020-08-13,0.0,0.0,0.0,14970.0,0.0,0.0,2430.0,0.0,0.0,17400.0,0,17400.0
2020-08-14,0.0,0.0,0.0,0.0,0.0,0.0,3670.0,10120.0,3920.0,17710.0,0,17710.0
2020-08-15,0.0,0.0,0.0,5120.0,0.0,0.0,0.0,0.0,21320.0,26440.0,0,26440.0
2020-08-16,0.0,0.0,0.0,1630.0,0.0,0.0,3780.0,0.0,0.0,5410.0,0,5410.0
2020-08-17,0.0,0.0,0.0,1710.0,0.0,0.0,200000.0,0.0,0.0,201710.0,0,201710.0
2020-08-18,0.0,0.0,0.0,28400.0,0.0,0.0,0.0,0.0,3010.0,31410.0,0,31410.0
2020-08-19,1390.0,0.0,3530.0,0.0,0.0,0.0,0.0,0.0,7280.0,12200.0,0,12200.0
2020-08-20,0.0,0.0,0.0,0.0,0.0,0.0,2510.0,0.0,0.0,2510.0,0,2510.0
2020-08-21,0.0,7240.0,0.0,3850.0,0.0,0.0,0.0,0.0,27650.0,38740.0,0,38740.0
2020-08-22,0.0,0.0,5330.0,0.0,0.0,200000.0,0.0,0.0,0.0,205330.0,0,205330.0
2020-08-23,5960.0,0.0,0.0,0.0,0.0,0.0,4070.0,0.0,0.0,10030.0,0,10030.0
2020-08-24,23250.0,2050.0,0.0,370.0,0.0,0.0,100000.0,0.0,0.0,125670.0,0,125670.0
2020-08-25,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,100000.0,0,100000.0
2020-08-26,0.0,0.0,0.0,1280.0,0.0,0.0,0.0,0.0,0.0,1280.0,0,1280.0
2020-08-27,0.0,0.0,0.0,15800.0,0.0,0.0,100000.0,0.0,7910.0,123710.0,0,123710.0
2020-08-28,0.0,0.0,5520.0,5210.0,0.0,0.0,0.0,0.0,0.0,10730.0,0,10730.0
2020-08-29,26770.0,0.0,1200.0,36770.0,5280.0,0.0,101940.0,0.0,2240.0,174200.0,0,174200.0
2020-08-30,3510.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,103510.0,0,103510.0
2020-08-31,1620.0,4610.0,0.0,2170.0,0.0,0.0,103380.0,0.0,0.0,111780.0,0,111780.0
2020-09-01,0.0,0.0,0.0,20810.0,0.0,100000.0,0.0,0.0,0.0,120810.0,0,120810.0
2020-09-02,0.0,0.0,7860.0,42770.0,0.0,0.0,0.0,0.0,0.0,50630.0,0,50630.0
2020-09-03,0.0,0.0,2410.0,5560.0,0.0,0.0,100000.0,0.0,0.0,107970.0,0,107970.0
2020-09-05,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,2500.0,102500.0,0,102500.0
2020-09-06,0.0,0.0,0.0,3840.0,0.0,0.0,0.0,0.0,13960.0,17800.0,0,17800.0
2020-09-07,5190.0,0.0,810.0,0.0,0.0,100000.0,0.0,0.0,0.0,106000.0,0,106000.0
2020-09-08,0.0,0.0,16610.0,3110.0,0.0,0.0,0.0,0.0,0.0,19720.0,0,19720.0
2020-09-09,0.0,0.0,0.0,0.0,0.0,0.0,1990.0,18430.0,930.0,21350.0,0,21350.0
2020-09-11,4350.0,0.0,0.0,0.0,0.0,0.0,740.0,0.0,100000.0,105090.0,0,105090.0
2020-09-12,0.0,0.0,0.0,24160.0,0.0,0.0,15040.0,0.0,0.0,39200.0,0,39200.0
2020-09-13,0.0,25340.0,0.0,0.0,0.0,100000.0,7780.0,0.0,0.0,133120.0,0,133120.0
2020-09-14,13020.0,0.0,12530.0,0.0,0.0,0.0,0.0,0.0,0.0,25550.0,0,25550.0
2020-09-15,0.0,0.0,0.0,23250.0,0.0,0.0,0.0,0.0,0.0,23250.0,0,23250.0
2020-09-16,0.0,0.0,0.0,4840.0,0.0,0.0,8520.0,0.0,10900.0,24260.0,0,24260.0
2020-09-17,0.0,840.0,0.0,260.0,0.0,0.0,4170.0,0.0,0.0,5270.0,0,5270.0
2020-09-18,11440.0,0.0,0.0,40850.0,0.0,0.0,100000.0,0.0,10480.0,162770.0,0,162770.0
2020-09-19,0.0,0.0,0.0,0.0,0.0,0.0,6190.0,0.0,2400.0,8590.0,0,8590.0
2020-09-20,17310.0,0.0,13960.0,0.0,0.0,0.0,101790.0,0.0,0.0,133060.0,0,133060.0
2020-09-21,0.0,870.0,0.0,6590.0,0.0,0.0,7130.0,0.0,0.0,14590.0,0,14590.0
2020-09-22,0.0,0.0,0.0,420.0,2780.0,0.0,0.0,0.0,0.0,3200.0,0,3200.0
2020-09-23,0.0,0.0,0.0,1060.0,0.0,0.0,25980.0,0.0,0.0,27040.0,0,27040.0
2020-09-24,30150.0,0.0,0.0,10440.0,0.0,0.0,22790.0,0.0,1740.0,65120.0,0,65120.0
2020-09-25,0.0,1320.0,0.0,1550.0,0.0,0.0,100000.0,0.0,0.0,102870.0,0,102870.0
2020-09-26,0.0,0.0,0.0,2640.0,0.0,0.0,7980.0,0.0,11190.0,21810.0,0,21810.0
2020-09-27,0.0,0.0,700.0,0.0,0.0,100000.0,0.0,0.0,0.0,100700.0,0,100700.0
2020-09-28,0.0,0.0,0.0,0.0,0.0,100000.0,5820.0,0.0,0.0,105820.0,0,105820.0
2020-09-29,2350.0,0.0,18560.0,0.0,0.0,0.0,0.0,0.0,1950.0,22860.0,0,22860.0
2020-09-30,0.0,9100.0,0.0,0.0,0.0,0.0,4610.0,0.0,0.0,13710.0,0,13710.0
2020-10-02,1580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1580.0,0,1580.0
2020-10-03,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,0,470.0
2020-10-04,0.0,0.0,0.0,690.0,0.0,100000.0,10380.0,0.0,2050.0,113120.0,0,113120.0
2020-10-05,0.0,0.0,0.0,8060.0,2540.0,0.0,100000.0,0.0,0.0,110600.0,0,110600.0
2020-10-06,0.0,0.0,0.0,0.0,0.0,0.0,4370.0,1110.0,0.0,5480.0,0,5480.0
2020-10-07,9650.0,0.0,0.0,3150.0,0.0,0.0,0.0,0.0,0.0,12800.0,0,12800.0
2020-10-08,0.0,0.0,0.0,1370.0,0.0,0.0,0.0,0.0,0.0,1370.0,0,1370.0
2020-10-09,7010.0,0.0,0.0,7350.0,0.0,0.0,100000.0,0.0,0.0,114360.0,0,114360.0
2020-10-10,0.0,0.0,33420.0,0.0,0.0,0.0,4980.0,0.0,0.0,38400.0,0,38400.0
2020-10-11,4720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4720.0,0,4720.0
2020-10-12,2290.0,0.0,0.0,9300.0,0.0,0.0,9210.0,0.0,0.0,20800.0,0,20800.0
2020-10-13,0.0,0.0,0.0,1510.0,0.0,0.0,2130.0,0.0,0.0,3640.0,0,3640.0
2020-10-14,18570.0,0.0,0.0,0.0,0.0,0.0,3490.0,0.0,0.0,22060.0,0,22060.0
2020-10-15,0.0,0.0,0.0,0.0,0.0,100000.0,101510.0,0.0,34680.0,236190.0,0,236190.0
2020-10-16,5650.0,0.0,0.0,20420.0,0.0,0.0,6880.0,0.0,0.0,32950.0,0,32950.0
2020-10-17,0.0,0.0,1450.0,6500.0,0.0,0.0,0.0,0.0,0.0,7950.0,0,7950.0
2020-10-18,1920.0,0.0,0.0,17430.0,0.0,0.0,28130.0,0.0,0.0,47480.0,0,47480.0
2020-10-19,0.0,0.0,0.0,0.0,0.0,0.0,402360.0,0.0,0.0,402360.0,0,402360.0
2020-10-21,0.0,0.0,0.0,44650.0,0.0,0.0,23640.0,0.0,5930.0,74220.0,0,74220.0
2020-10-22,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,600.0,200600.0,0,200600.0
2020-10-23,0.0,0.0,0.0,11080.0,0.0,100000.0,1500.0,0.0,0.0,112580.0,0,112580.0
2020-10-24,0.0,0.0,0.0,0.0,0.0,0.0,10570.0,0.0,7700.0,18270.0,0,18270.0
2020-10-25,0.0,0.0,0.0,18390.0,0.0,0.0,9240.0,0.0,0.0,27630.0,0,27630.0
2020-10-26,0.0,0.0,23340.0,0.0,0.0,0.0,100000.0,0.0,0.0,123340.0,0,123340.0
2020-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,850.0,0,850.0
2020-10-28,0.0,0.0,0.0,4130.0,0.0,0.0,46400.0,0.0,0.0,50530.0,0,50530.0
2020-10-29,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,0.0,8570.0,10270.0,0,10270.0
2020-10-30,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,25790.0,125790.0,0,125790.0
2020-11-01,0.0,0.0,0.0,560.0,0.0,0.0,0.0,1360.0,0.0,1920.0,0,1920.0
2020-11-02,0.0,0.0,0.0,5060.0,0.0,0.0,0.0,0.0,12220.0,17280.0,0,17280.0
2020-11-03,0.0,370.0,0.0,0.0,0.0,0.0,107170.0,0.0,0.0,107540.0,0,107540.0
2020-11-04,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,100000.0,0,100000.0
2020-11-05,1350.0,0.0,3250.0,3590.0,0.0,0.0,0.0,1320.0,5130.0,14640.0,0,14640.0
2020-11-06,5770.0,0.0,0.0,0.0,4300.0,0.0,0.0,0.0,0.0,10070.0,0,10070.0
2020-11-07,7070.0,0.0,0.0,3270.0,0.0,0.0,100000.0,0.0,0.0,110340.0,0,110340.0
2020-11-09,0.0,0.0,0.0,0.0,0.0,0.0,1410.0,0.0,0.0,1410.0,0,1410.0
2020-11-10,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,200000.0,0,200000.0
2020-11-11,5520.0,0.0,10420.0,0.0,0.0,0.0,9290.0,0.0,0.0,25230.0,0,25230.0
2020-11-12,0.0,0.0,0.0,0.0,0.0,0.0,3260.0,0.0,0.0,3260.0,0,3260.0
2020-11-13,3570.0,0.0,0.0,0.0,0.0,0.0,13040.0,0.0,13260.0,29870.0,0,29870.0
2020-11-14,0.0,0.0,1430.0,0.0,0.0,0.0,0.0,0.0,0.0,1430.0,0,1430.0
2020-11-15,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0,100000.0
2020-11-16,0.0,0.0,0.0,6560.0,0.0,0.0,0.0,0.0,1750.0,8310.0,0,8310.0
2020-11-17,0.0,1430.0,0.0,0.0,0.0,100000.0,16210.0,0.0,0.0,117640.0,0,117640.0
2020-11-18,3600.0,0.0,0.0,0.0,0.0,0.0,220680.0,0.0,0.0,224280.0,0,224280.0
2020-11-19,0.0,0.0,3080.0,2510.0,0.0,0.0,100000.0,0.0,0.0,105590.0,0,105590.0
2020-11-20,0.0,0.0,0.0,61960.0,0.0,100000.0,158860.0,0.0,0.0,320820.0,0,320820.0
2020-11-21,0.0,0.0,0.0,0.0,0.0,0.0,2120.0,0.0,14580.0,16700.0,0,16700.0
2020-11-22,0.0,0.0,0.0,4950.0,0.0,100000.0,100350.0,0.0,0.0,205300.0,0,205300.0
2020-11-23,0.0,0.0,0.0,420.0,0.0,0.0,6840.0,15390.0,0.0,22650.0,0,22650.0
2020-11-24,1020.0,0.0,0.0,0.0,0.0,0.0,100000.0,23250.0,5440.0,129710.0,0,129710.0
2020-11-25,11220.0,0.0,0.0,0.0,0.0,0.0,13220.0,0.0,0.0,24440.0,0,24440.0
2020-11-26,0.0,0.0,0.0,0.0,0.0,0.0,105040.0,0.0,0.0,105040.0,0,105040.0
2020-11-27,0.0,0.0,0.0,820.0,0.0,0.0,100000.0,0.0,3280.0,104100.0,0,104100.0
2020-11-28,0.0,0.0,0.0,42990.0,0.0,0.0,201460.0,0.0,0.0,244450.0,0,244450.0
2020-11-29,370.0,0.0,0.0,44930.0,0.0,0.0,0.0,0.0,0.0,45300.0,0,45300.0
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,890.0,0.0,0.0,890.0,0,890.0
2020-12-01,20720.0,0.0,0.0,6780.0,0.0,0.0,0.0,0.0,0.0,27500.0,0,27500.0
2020-12-02,2710.0,0.0,0.0,0.0,0.0,0.0,0.0,1670.0,15060.0,19440.0,0,19440.0
2020-12-03,6290.0,0.0,0.0,14950.0,0.0,0.0,0.0,0.0,0.0,21240.0,0,21240.0
2020-12-04,0.0,0.0,0.0,66020.0,0.0,0.0,100000.0,0.0,0.0,166020.0,0,166020.0
2020-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10200.0,10200.0,0,10200.0
2020-12-06,21530.0,0.0,0.0,0.0,0.0,100000.0,100000.0,0.0,0.0,221530.0,0,221530.0
2020-12-07,800.0,0.0,0.0,0.0,0.0,100000.0,15190.0,0.0,0.0,115990.0,0,115990.0
2020-12-08,0.0,0.0,0.0,19430.0,0.0,0.0,0.0,0.0,0.0,19430.0,0,19430.0
2020-12-09,0.0,0.0,0.0,10650.0,0.0,0.0,0.0,0.0,160.0,10810.0,0,10810.0
2020-12-11,5150.0,0.0,0.0,2210.0,0.0,0.0,0.0,0.0,1890.0,9250.0,0,9250.0
2020-12-12,4680.0,1780.0,0.0,1510.0,0.0,0.0,118730.0,0.0,0.0,126700.0,0,126700.0
2020-12-14,0.0,0.0,31200.0,2930.0,0.0,0.0,1060.0,0.0,0.0,35190.0,0,35190.0
2020-12-15,0.0,0.0,0.0,410.0,0.0,0.0,100000.0,0.0,0.0,100410.0,0,100410.0
2020-12-16,0.0,0.0,3950.0,0.0,0.0,100000.0,0.0,0.0,4130.0,108080.0,0,108080.0
2020-12-17,0.0,0.0,0.0,18640.0,0.0,0.0,2610.0,0.0,0.0,21250.0,0,21250.0
2020-12-18,0.0,0.0,0.0,1020.0,0.0,100000.0,100000.0,0.0,0.0,201020.0,0,201020.0
2020-12-19,8030.0,0.0,0.0,25500.0,7880.0,0.0,0.0,0.0,0.0,41410.0,0,41410.0
2020-12-20,0.0,0.0,0.0,0.0,0.0,0.0,67560.0,0.0,7950.0,75510.0,0,75510.0
2020-12-21,0.0,0.0,0.0,0.0,0.0,0.0,1480.0,0.0,0.0,1480.0,0,1480.0
2020-12-23,0.0,0.0,2270.0,0.0,0.0,100000.0,2470.0,0.0,0.0,104740.0,0,104740.0
2020-12-24,0.0,0.0,0.0,39060.0,0.0,0.0,5790.0,0.0,0.0,44850.0,0,44850.0
2020-12-25,0.0,0.0,0.0,7050.0,0.0,0.0,0.0,0.0,0.0,7050.0,0,7050.0
2020-12-26,0.0,0.0,0.0,0.0,0.0,0.0,23340.0,3900.0,0.0,27240.0,0,27240.0
2020-12-27,0.0,0.0,0.0,0.0,0.0,0.0,19490.0,0.0,0.0,19490.0,0,19490.0
2020-12-28,0.0,0.0,0.0,1330.0,0.0,0.0,1940.0,0.0,0.0,3270.0,0,3270.0
2020-12-29,0.0,690.0,4460.0,16460.0,0.0,0.0,0.0,0.0,0.0,21610.0,0,21610.0
2020-12-30,0.0,0.0,0.0,0.0,0.0,0.0,280.0,15090.0,0.0,15370.0,0,15370.0
2020-12-31,0.0,4640.0,6110.0,2090.0,0.0,100000.0,0.0,0.0,0.0,112840.0,0,112840.0
2021-01-01,0.0,0.0,0.0,34800.0,0.0,0.0,244370.0,0.0,3910.0,283080.0,0,283080.0
2021-01-02,0.0,57250.0,81170.0,43190.0,0.0,100000.0,313430.0,0.0,0.0,595040.0,0,595040.0
2021-01-03,0.0,3860.0,3160.0,43980.0,0.0,0.0,28760.0,0.0,0.0,79760.0,0,79760.0
2021-01-04,0.0,0.0,0.0,9330.0,0.0,100000.0,419410.0,0.0,66590.0,595330.0,0,595330.0
2021-01-05,0.0,0.0,0.0,0.0,18240.0,0.0,211330.0,35320.0,48680.0,313570.0,0,313570.0
2021-01-06,0.0,0.0,0.0,129720.0,2580.0,0.0,331430.0,0.0,0.0,463730.0,0,463730.0
2021-01-07,0.0,0.0,83050.0,106460.0,0.0,0.0,82430.0,10170.0,0.0,282110.0,0,282110.0
2021-01-08,16630.0,0.0,50520.0,87250.0,69700.0,0.0,261480.0,0.0,4050.0,489630.0,0,489630.0
2021-01-09,0.0,3580.0,0.0,0.0,0.0,100000.0,224470.0,0.0,14370.0,342420.0,0,342420.0
2021-01-10,63920.0,0.0,11310.0,0.0,0.0,0.0,317850.0,1290.0,0.0,394370.0,0,394370.0
2021-01-11,2590.0,0.0,0.0,0.0,0.0,0.0,188550.0,0.0,390.0,191530.0,0,191530.0
2021-01-12,1870.0,0.0,0.0,102320.0,0.0,0.0,194250.0,9940.0,0.0,308380.0,0,308380.0
2021-01-13,6230.0,0.0,26680.0,3640.0,0.0,0.0,300000.0,23250.0,2420.0,362220.0,0,362220.0
2021-01-14,1840.0,23250.0,730.0,3040.0,0.0,100000.0,200000.0,0.0,750.0,329610.0,0,329610.0
2021-01-15,0.0,0.0,0.0,2470.0,0.0,200000.0,100000.0,0.0,0.0,302470.0,0,302470.0
2021-01-16,0.0,0.0,0.0,0.0,0.0,0.0,226810.0,87470.0,0.0,314280.0,0,314280.0
2021-01-17,35320.0,0.0,0.0,11930.0,0.0,0.0,230500.0,0.0,0.0,277750.0,0,277750.0
2021-01-18,0.0,0.0,0.0,21710.0,0.0,0.0,241910.0,0.0,0.0,263620.0,0,263620.0
2021-01-19,0.0,0.0,0.0,57410.0,0.0,0.0,77600.0,0.0,0.0,135010.0,0,135010.0
2021-01-20,9170.0,0.0,0.0,48070.0,0.0,0.0,398540.0,0.0,0.0,455780.0,0,455780.0
2021-01-21,0.0,0.0,0.0,0.0,0.0,0.0,108880.0,0.0,19020.0,127900.0,0,127900.0
2021-01-22,0.0,0.0,0.0,24550.0,0.0,0.0,0.0,0.0,0.0,24550.0,0,24550.0
2021-01-23,0.0,69150.0,43270.0,24690.0,0.0,0.0,103460.0,0.0,127000.0,367570.0,0,367570.0
2021-01-24,0.0,0.0,0.0,4540.0,0.0,0.0,277180.0,0.0,0.0,281720.0,0,281720.0
2021-01-25,0.0,0.0,32730.0,7590.0,0.0,0.0,225060.0,32520.0,2640.0,300540.0,0,300540.0
2021-01-26,13730.0,0.0,23250.0,0.0,0.0,0.0,72650.0,0.0,0.0,109630.0,0,109630.0
2021-01-27,0.0,84080.0,26110.0,21950.0,0.0,0.0,68940.0,0.0,0.0,201080.0,0,201080.0
2021-01-28,0.0,0.0,0.0,30060.0,0.0,100000.0,224310.0,0.0,98370.0,452740.0,0,452740.0
2021-01-29,0.0,0.0,0.0,4790.0,0.0,0.0,127040.0,0.0,0.0,131830.0,0,131830.0
2021-01-30,69880.0,0.0,47710.0,8750.0,0.0,0.0,100000.0,37060.0,0.0,263400.0,0,263400.0
2021-01-31,40450.0,12370.0,30950.0,49730.0,0.0,0.0,0.0,0.0,0.0,133500.0,0,133500.0
2021-02-01,1070.0,15960.0,0.0,80660.0,0.0,0.0,301500.0,0.0,88160.0,487350.0,0,487350.0
2021-02-02,7250.0,69050.0,0.0,1360.0,0.0,0.0,100000.0,0.0,0.0,177660.0,0,177660.0
2021-02-03,81180.0,0.0,0.0,12380.0,0.0,0.0,483850.0,0.0,0.0,577410.0,0,577410.0
2021-02-04,1100.0,0.0,0.0,32160.0,0.0,0.0,100000.0,0.0,0.0,133260.0,0,133260.0
